osm_id,addr:postcode,alt_name:mk,is_in,name,name:de,name:el,name:en,name:et,name:fr,name:mk,name:ru,name:tr,place,population,wikidata,wikipedia,shop,boundary,historic,marker,railway,public_transport,train,tourism,amenity,addr:street,bus,internet_access,network,operator,addr:housename,addr:housenumber,highway,addr:city,atm,bic,branch,brand,drive_through,int_name,opening_hours,ref,short_name,cash_in,currency:EUR,religion,healthcare,brand:el,brand:en,brand:wikidata,brand:wikipedia,craft,addr:country,payment:cash,payment:debit_cards,payment:visa,phone,website,denomination,payment:credit_cards,payment:maestro,payment:mastercard,description,email,office,landuse,boat,waterway,access,bicycle,cycleway,horse,int_ref,maxspeed,oneway,surface,date,electrified,gauge,passenger_lines,railway:etcs,railway:gnt,railway:lzb,railway:pzb,tracks,usage,bridge,layer,lanes,service,leisure,note,reg_ref,name:prefix,foot,sport,barrier,tunnel,admin_level,border_type,est_width,left:country,name:bg,name:nl,name:pl,name:sr,old_name:fr,right:country,wdb:source,smoothness,width,old_ref,building,tracktype,man_made,natural,water,lit,alt_name:ar,alt_name:eo,default_language,flag,is_in:continent,is_in:continent_1,ISO3166-1,ISO3166-1:alpha2,ISO3166-1:alpha3,ISO3166-1:numeric,name:ab,name:ace,name:af,name:ak,name:als,name:am,name:an,name:ang,name:ar,name:arc,name:arz,name:ast,name:av,name:ay,name:az,name:ba,name:bar,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bi,name:bjn,name:bn,name:bo,name:bpy,name:br,name:bs,name:bug,name:bxr,name:ca,name:cbk-zam,name:cdo,name:ce,name:ceb,name:chr,name:chy,name:ckb,name:cr,name:crh,name:cs,name:csb,name:cu,name:cv,name:cy,name:da,name:diq,name:dsb,name:dv,name:ee,name:eml,name:eo,name:es,name:eu,name:ext,name:fa,name:fi,name:fiu-vro,name:fo,name:frp,name:frr,name:fy,name:ga,name:gag,name:gan,name:gd,name:gl,name:gn,name:gu,name:gv,name:ha,name:hak,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hy,name:ia,name:id,name:ie,name:ik,name:ilo,name:io,name:is,name:it,name:ja,name:jbo,name:jv,name:ka,name:kaa,name:kab,name:kbd,name:kg,name:ki,name:kk,name:kl,name:kn,name:ko,name:koi,name:krc,name:ku,name:kv,name:kw,name:ky,name:la,name:lad,name:lb,name:lbe,name:lez,name:lg,name:li,name:lij,name:lmo,name:ln,name:lt,name:ltg,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:ml,name:mn,name:mr,name:mrj,name:ms,name:mt,name:mwl,name:my,name:mzn,name:na,name:nah,name:nan,name:nap,name:nds,name:nds-nl,name:ne,name:new,name:nn,name:no,name:nov,name:nrm,name:nso,name:nv,name:oc,name:or,name:os,name:pa,name:pam,name:pap,name:pcd,name:pdc,name:pih,name:pms,name:pnb,name:pnt,name:ps,name:pt,name:qu,name:rm,name:rmy,name:rn,name:ro,name:roa-rup,name:roa-tara,name:rue,name:rw,name:sa,name:sah,name:sc,name:scn,name:sco,name:se,name:sh,name:si,name:sk,name:sl,name:so,name:sq,name:srn,name:ss,name:stq,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tet,name:tg,name:th,name:tk,name:tl,name:tpi,name:tt,name:tum,name:tw,name:tzl,name:tzl_1,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:wa,name:war,name:wo,name:wuu,name:xal,name:xmf,name:yi,name:yo,name:yue,name:za,name:zea,name:zh,name:zh-Hans,name:zh-Hant,name:zu,official_name,official_name:cs,official_name:de,official_name:el,official_name:en,official_name:eo,official_name:es,official_name:fi,official_name:fr,official_name:he,official_name:ku,official_name:ru,official_name:zh,official_name:zh-Hans,official_name:zh-Hant,timezone,type,alt_name,name:anc,name:co,name:dz,name:fur,name:pag,name:sm,name:tok,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,ISO3166-2,ref:NUTS,source:population,route,cg_ref,alt_name:vi,fixme,name:sr-Latn,note:en,note:pl,short_name:be,short_name:bg,short_name:cs,short_name:da,short_name:de,short_name:el,short_name:en,short_name:eo,short_name:es,short_name:et,short_name:fi,short_name:fr,short_name:ga,short_name:hr,short_name:hu,short_name:it,short_name:lt,short_name:lv,short_name:mi,short_name:mt,short_name:nl,short_name:pl,short_name:pt,short_name:ro,short_name:ru,short_name:sk,short_name:sl,short_name:sv,short_name:tr,official_name:bg,official_name:mk,official_name:tr,description:el,e-road:class,section,restriction,description:fr,wikipedia:uk,WKT
"652090046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5363115 41.4983347, 26.5362257 41.4976597, 26.5359893 41.4976766, 26.5360752 41.4983515, 26.5363115 41.4983347))"
"653433893",,,,,,,,,,,,,,,,,,,,,"rail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80",,,"20110531","no","1435","1","no","no","no","no","1","main",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5538871 41.4529249, 26.5539298 41.4528473, 26.5539966 41.4527533, 26.5544467 41.4519843, 26.5545833 41.4517513, 26.5549126 41.4511899, 26.5554161 41.4503533, 26.5556128 41.4500327, 26.5561705 41.4491238, 26.5565339 41.4485047, 26.5568288 41.4480216, 26.5573292 41.4472019, 26.5578844 41.446269, 26.5581124 41.445889, 26.5583618 41.4454869, 26.5585254 41.4452054, 26.5586622 41.4449561, 26.5587856 41.4447108, 26.5589036 41.4444675, 26.5590619 41.4441338, 26.5592711 41.443615, 26.5595795 41.442843, 26.5597378 41.4424529, 26.55977 41.4423765, 26.5599415 41.4419502, 26.5599685 41.4418879, 26.5603413 41.4409771, 26.5605585 41.4404282, 26.5607383 41.4399577, 26.5608402 41.4396621, 26.5609341 41.4393424, 26.5610118 41.4390669, 26.5610708 41.4387472, 26.5611299 41.4382928, 26.5611755 41.4377881, 26.561213 41.437404, 26.5612479 41.4369475, 26.5612774 41.4364649)"
"653433897",,,,,,,,,,,,,,,,,,,,,"rail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80",,,"20110531","no","1435","1","no","no","no","no","1","main","yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5537959 41.4530938, 26.5538637 41.4529677, 26.5538871 41.4529249)"
"659270937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"compacted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bad","5",,,"grade1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5478431 41.4886932, 26.5465834 41.488724, 26.5464153 41.4886657, 26.5463144 41.4885649, 26.5462425 41.4882607, 26.5461396 41.4879143, 26.5460049 41.4875033, 26.5454824 41.4875035)"
"659270938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"compacted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bad","5",,,"grade1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.566 41.4621201, 26.5660838 41.4621536, 26.566163 41.4621997, 26.566247 41.4622991, 26.5662971 41.4624145, 26.5663254 41.4625683, 26.5663201 41.4627653, 26.5662718 41.4629542, 26.5661377 41.4632115, 26.5659499 41.4635009, 26.5655851 41.4640034, 26.5652204 41.4645582, 26.5651398 41.4647109, 26.5650326 41.4649159, 26.5649146 41.4650928, 26.5647751 41.4652496, 26.5645175 41.4654505, 26.5641153 41.4657922, 26.5636861 41.4661983, 26.563316 41.46656, 26.5629619 41.4668816, 26.5627152 41.4670826, 26.5623075 41.4673761, 26.5620232 41.4676132, 26.5618193 41.4678142, 26.5613794 41.4683046, 26.5608913 41.4688432, 26.5604621 41.4692894, 26.5601455 41.4695788, 26.5599579 41.4697155, 26.5594912 41.4701937, 26.5592605 41.4704189, 26.5588689 41.4708128, 26.5581447 41.4715484, 26.55756 41.4720589, 26.5570664 41.4724768, 26.5568733 41.472698, 26.556353 41.4731843, 26.5559131 41.4736063, 26.555551 41.4739219, 26.5551916 41.4742454, 26.5548563 41.4745268, 26.5547007 41.4746715, 26.5540475 41.4752498, 26.5535944 41.4756592, 26.5533422 41.4759077, 26.5532068 41.4760931, 26.5531134 41.4762715, 26.5530352 41.4764682, 26.5529032 41.4766705, 26.5526977 41.4769372, 26.5522027 41.4775627, 26.5514695 41.4784339, 26.5510679 41.4789202, 26.5508484 41.479221, 26.5506523 41.479501, 26.5505028 41.4796758, 26.5501246 41.4800713, 26.5498257 41.4804421, 26.5494473 41.4809075, 26.5493307 41.4811244, 26.5492513 41.4813623, 26.5492279 41.4815652, 26.5491205 41.4822719, 26.5489244 41.4833775, 26.5487796 41.4841541, 26.5485461 41.4851267, 26.5483873 41.4858719, 26.5480091 41.487698, 26.5478643 41.4883277, 26.5478394 41.4884773, 26.5478333 41.4886069, 26.5478431 41.4886932, 26.547868 41.4887635, 26.5479493 41.4888975, 26.5479777 41.4889676, 26.5479923 41.4890297)"
"659270939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.554741 41.4745288, 26.5543883 41.4743682, 26.5541501 41.4742352, 26.5539035 41.4740854)"
"659270940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,"-1",,,,,,,,,,"culvert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5548695 41.4745659, 26.554741 41.4745288)"
"659270941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5561087 41.4762824, 26.5561169 41.4761586, 26.5561973 41.4755356, 26.5561973 41.4754271, 26.5561438 41.4753226, 26.5560365 41.4752382, 26.5558702 41.4751497, 26.5555429 41.4750211, 26.5550333 41.4748202, 26.5547007 41.4746715, 26.5540838 41.4743459)"
"659270942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"intermediate","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5363049 41.494427, 26.5362757 41.494509, 26.536274 41.4946282, 26.5363008 41.4949576, 26.5363061 41.495255, 26.5363169 41.4954599, 26.5363383 41.4957009, 26.5364778 41.4967738, 26.5364681 41.4968473, 26.5364243 41.4968987, 26.5363168 41.4969305)"
"659270943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5363168 41.4969305, 26.5357853 41.4969713, 26.535124 41.4970221, 26.5341168 41.4970825, 26.5331231 41.4971115, 26.5320314 41.4971346)"
"659270944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5557846 41.4772408, 26.5562563 41.4764815, 26.5562983 41.476387, 26.5563122 41.4762506, 26.5562983 41.4760301, 26.5563076 41.4758202, 26.5563496 41.4753934, 26.5563403 41.4753023, 26.556289 41.4752289, 26.5561909 41.4751519, 26.5548695 41.4745659)"
"659270945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"drain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5608656 41.4774857, 26.5594271 41.4768489, 26.5593291 41.4768209, 26.559203 41.4767999, 26.5569288 41.4765095, 26.556742 41.476478, 26.5562983 41.476387)"
"659270946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5562469 41.4763128, 26.5563892 41.4763311)"
"659270947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5530352 41.4764682, 26.553275 41.4765291, 26.5535393 41.4765687, 26.5539011 41.4766448, 26.5540963 41.4766692, 26.5543036 41.476657, 26.5544744 41.4766052, 26.5545516 41.4765108, 26.5547589 41.4761453, 26.5548159 41.4760965, 26.5549012 41.4760661, 26.555011 41.4760509, 26.5551695 41.4760783, 26.5561087 41.4762824, 26.5562469 41.4763128)"
"659270948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5657032 41.4620013, 26.5655243 41.4618946, 26.5652885 41.4617667, 26.5650974 41.4616143, 26.5649185 41.4614407, 26.5645079 41.4610172, 26.5638046 41.4603256, 26.5636989 41.4602007, 26.5636379 41.4600421, 26.5636339 41.4598899, 26.5636826 41.459698, 26.5638249 41.4594055, 26.5639469 41.4590917, 26.5639632 41.4588784, 26.563894 41.458723, 26.5638046 41.4586163, 26.5636664 41.4584823, 26.5634875 41.4583757, 26.5627638 41.4579643, 26.5621865 41.4576261, 26.5617024 41.4572956, 26.5616357 41.4572452, 26.5615563 41.4572096)"
"659270949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.566 41.4621201, 26.5657032 41.4620013)"
"659270950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"impassable",,,,"grade5",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5730362 41.482802, 26.5731382 41.482384, 26.5732884 41.4818495, 26.5734172 41.4813914, 26.5735084 41.4809895, 26.5735835 41.4805032, 26.5736639 41.4799486, 26.5737605 41.4792694, 26.5738302 41.4789398, 26.5739536 41.47855, 26.574077 41.4781722, 26.5741843 41.4777984, 26.574254 41.4776738, 26.5743774 41.4775814, 26.5745598 41.4774889, 26.5750909 41.477292, 26.5753269 41.4771634, 26.5755147 41.4770187, 26.5756649 41.4768539, 26.5759009 41.4765284, 26.5763462 41.4757647, 26.5769899 41.4746594, 26.5774082 41.4739158, 26.5777838 41.4733089, 26.5781325 41.472706, 26.5781861 41.4725893, 26.5782613 41.4723483, 26.5783364 41.4722277, 26.5784436 41.4721272, 26.5789854 41.4717293, 26.5792751 41.4715283, 26.5794092 41.4713474, 26.579597 41.4709616, 26.5799457 41.4702139, 26.5802193 41.4696793, 26.5804446 41.4691045, 26.5805894 41.4686905, 26.5807235 41.4683729, 26.5811259 41.4675287, 26.5816247 41.466556, 26.5817481 41.4662103, 26.5818018 41.4659892, 26.5818769 41.4656435, 26.5818769 41.4654425, 26.5818232 41.4652576, 26.5816784 41.4649963, 26.5814584 41.4646707, 26.5813082 41.4644737, 26.5811151 41.4642848, 26.5810668 41.4642004)"
